Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
75, FRD, Friedman Industries Incorporated, Basic Materials, Steel, USA, 90.76M, -, -, 0.83, 1.35, -, -203.10%, -, -, 340.40%, 1.10%, -2.70%, -3.00%, -7.80%, 7.50, 4.00, 0.01, 0.03, 7.00%, -2.40%, -1.80%, 56.99%, 45.76%, 114.05%, 197.09%, 93.15%, 6.78%
77, FSM, Fortuna Silver Mines Inc., Basic Materials, Silver, Canada, 1.28B, 21.06, -, 4.59, 1.76, -, 161.50%, -2.90%, -, -1.90%, 50.00%, -, -, -, -, -, -, -, -, -, -, 14.69%, -3.20%, 11.56%, 54.79%, -15.66%, 4.45%
79, FURY, Fury Gold Mines Limited, Basic Materials, Other Industrial Metals & Mining, Canada, 170.86M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 13.28%, 7.01%, 7.41%, -26.89%, 0.69%, 5.45%
82, GCP, GCP Applied Technologies Inc., Basic Materials, Specialty Chemicals, USA, 1.81B, 23.95, -, 1.99, 2.75, 78.75, 146.90%, 21.48%, -, 6.60%, 2.80%, 7.40%, 16.50%, 0.80%, 3.70, 3.10, 0.54, 0.54, 39.90%, 5.30%, 11.10%, -7.30%, -4.39%, 1.33%, 21.05%, 3.09%, 3.03%
84, GFI, Gold Fields Limited, Basic Materials, Gold, South Africa, 10.94B, 11.15, -, 2.81, 2.92, 9.90, 316.00%, 3.82%, -, 522.90%, 74.20%, 10.60%, 24.20%, 24.20%, 1.90, -, 0.49, 0.53, 44.70%, 46.00%, 18.60%, 28.56%, 48.41%, 39.52%, 56.87%, 30.64%, 3.20%
86, GLDG, GoldMining Inc., Basic Materials, Gold, Canada, 269.12M, -, -, -, 4.41, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 11.80%, 13.21%, -15.49%, 60.71%, -17.43%, 4.78%
88, GOLD, Barrick Gold Corporation, Basic Materials, Gold, Canada, 41.63B, 18.64, -, 3.24, 1.81, 13.41, -42.10%, 5.81%, -6.20%, 34.50%, 8.60%, 5.30%, 10.70%, 13.70%, 3.80, 3.00, 0.22, 0.22, 42.70%, 42.30%, 19.20%, 13.43%, 27.66%, 6.08%, 0.91%, 6.31%, 2.74%
90, GPL, Great Panther Mining Limited, Basic Materials, Other Industrial Metals & Mining, Canada, 250.54M, 3.86, -, 0.94, 2.49, 11.93, 100.30%, 73.15%, -, 99.30%, 9.40%, 15.50%, 42.40%, 34.00%, 1.30, 0.90, 0.07, 0.37, 33.50%, 23.20%, 15.30%, -9.70%, -19.54%, -10.04%, 66.68%, -15.23%, 5.07%
92, GRA, W. R. Grace & Co., Basic Materials, Specialty Chemicals, USA, 4.54B, 15.33, 8.47, 2.57, 14.86, 35.17, -101.40%, 18.03%, 21.80%, 63.30%, 8.40%, 0.60%, 8.20%, -0.10%, 1.60, 1.10, 6.47, 6.52, 35.50%, 1.70%, 1.40%, -0.16%, 13.90%, 23.22%, 31.26%, 24.99%, 0.41%
94, GSM, Ferroglobe PLC, Basic Materials, Other Industrial Metals & Mining, United Kingdom, 812.08M, -, -, 0.68, 2.92, 15.74, 34.10%, -, 20.00%, -40.60%, 16.10%, -19.10%, -63.70%, -27.90%, 1.40, 0.90, 1.22, 1.50, 29.50%, -15.00%, -22.30%, 20.28%, 29.65%, 306.30%, 625.23%, 214.63%, 8.73%
96, GSV, Gold Standard Ventures Corp, Basic Materials, Gold, Canada, 218.06M, -, -, -, 0.75, -, -25.00%, -, 5.00%, -, -, -, -, -, -, -, -, -, -, -, -, 2.26%, -0.52%, -3.25%, -15.50%, -15.72%, 3.95%
98, HBM, Hudbay Minerals Inc., Basic Materials, Copper, Canada, 1.98B, 6.94, -, 1.81, 1.16, -, 26.20%, 41.60%, -, -, -0.70%, -, -, -, -, -, -, -, -, -, -, 0.53%, 6.77%, 18.65%, 180.37%, 8.14%, 5.59%
100, HDSN, Hudson Technologies Inc., Basic Materials, Specialty Chemicals, USA, 121.01M, 94.00, -, 0.83, 3.07, 13.91, 80.00%, 500.00%, 30.00%, 63.30%, -7.10%, -2.00%, -8.00%, 4.80%, 1.50, 0.50, 1.92, 2.36, 25.00%, 5.00%, -2.30%, 36.23%, 83.12%, 151.79%, 217.21%, 158.72%, 8.43%
81, GAU, Galiano Gold Inc., Basic Materials, Gold, Canada, 290.80M, 9.05, -, -, 1.40, -, 134.30%, -19.67%, -, -40.50%, -, 24.80%, 25.30%, -, 25.60, 25.60, 0.00, 0.00, -, -, -, 3.91%, 19.82%, 16.67%, 12.71%, 17.70%, 5.32%
83, GEVO, Gevo Inc., Basic Materials, Specialty Chemicals, USA, 1.57B, -, -, 872.93, 2.33, -, 70.00%, 18.20%, 25.00%, 91.40%, -97.40%, -16.50%, -17.50%, -19.60%, 49.70, 49.50, 0.00, 0.00, -, -, -, 8.46%, -23.87%, 287.69%, 486.05%, 77.88%, 10.55%
85, GGB, Gerdau S.A., Basic Materials, Steel, Brazil, 10.31B, 7.41, 2.27, 1.06, 1.62, 11.85, 96.20%, -25.00%, 5.33%, 952.90%, 77.10%, 7.20%, 14.50%, 8.10%, 2.30, 1.30, 0.52, 0.57, 17.40%, 16.30%, 9.00%, -3.10%, 32.77%, 48.44%, 152.94%, 34.47%, 3.88%
87, GLT, Glatfelter Corporation, Basic Materials, Paper & Paper Products, USA, 639.26M, 15.54, 180.44, 0.70, 1.15, 11.22, 157.70%, 35.71%, 0.20%, 74.10%, -2.50%, 1.80%, 4.00%, 3.50%, 2.00, 1.10, 0.47, 0.54, 16.50%, 6.00%, 2.40%, -2.51%, -9.61%, -11.67%, -4.22%, -9.89%, 3.19%
89, GORO, Gold Resource Corporation, Basic Materials, Gold, USA, 206.89M, 19.86, -, 2.16, 2.24, -, -204.80%, 0.00%, -, 169.30%, 23.50%, -, -, -7.20%, 3.70, 2.70, 0.00, 0.00, 21.80%, -, -, 2.96%, 4.51%, -8.55%, -28.72%, -4.47%, 3.24%
91, GPRE, Green Plains Inc., Basic Materials, Specialty Chemicals, USA, 1.42B, 36.28, -, 0.77, 1.53, -, 1.30%, 291.30%, 15.00%, 86.60%, -12.50%, -, -, -9.70%, 2.40, 1.80, 0.68, 0.98, 8.10%, -, -, 8.80%, 23.27%, 100.95%, 272.98%, 142.14%, 6.23%
93, GROY, Gold Royalty Corp., Basic Materials, Other Precious Metals & Mining, Canada, 203.31M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.89%, -, -, -, 39.11%, 4.57%
95, GSS, Golden Star Resources Ltd., Basic Materials, Gold, Canada, 463.99M, 5.44, 8.44, 1.64, 15.67, -, -79.30%, 31.52%, 10.00%, 1.20%, 20.10%, -, -, 34.20%, 1.10, 0.80, 3.41, 5.81, 45.00%, -, -, -9.12%, 7.87%, -10.11%, 11.53%, -11.32%, 4.13%
97, GURE, Gulf Resources Inc., Basic Materials, Specialty Chemicals, China, 66.31M, -, -, 2.02, 0.23, -, 68.00%, -, 19.00%, 32.70%, 783.30%, -2.60%, -2.80%, -3.10%, 9.90, 9.90, 0.01, 0.01, 31.10%, -24.40%, -22.40%, 3.55%, 38.44%, 35.74%, 44.54%, 51.55%, 5.79%
99, HCC, Warrior Met Coal Inc., Basic Materials, Coking Coal, USA, 983.44M, 9.85, -, 1.28, 1.34, 10.52, -111.90%, 815.40%, -, -199.10%, -5.70%, -5.70%, -10.60%, -0.30%, 3.00, 2.10, 0.60, 0.63, 14.00%, -5.80%, -10.20%, 9.06%, -6.06%, 0.11%, 29.97%, -14.17%, 6.46%
102, HMY, Harmony Gold Mining Company Limited, Basic Materials, Gold, South Africa, 3.20B, 10.53, -, 1.24, 1.37, 10.81, 67.00%, -30.50%, 0.00%, 334.30%, 56.60%, 8.40%, 14.20%, -2.10%, 1.30, 1.00, 0.14, 0.15, 17.50%, 12.90%, 10.10%, 11.45%, 35.08%, 20.28%, 54.95%, 10.26%, 4.22%
104, HUN, Huntsman Corporation, Basic Materials, Chemicals, USA, 6.30B, 9.94, 1.36, 1.01, 1.76, -, -31.30%, 8.22%, 11.39%, 214.20%, 15.30%, 5.00%, 12.30%, 6.90%, 1.90, 1.20, 0.43, 0.44, 19.10%, 8.10%, 6.60%, -3.34%, 2.31%, 10.69%, 56.36%, 12.89%, 2.77%
106, HYMC, Hycroft Mining Holding Corporation, Basic Materials, Other Precious Metals & Mining, USA, 228.22M, 160.80, -, 4.15, 30.92, -, 98.80%, 105.40%, -, 93.50%, 71.20%, -54.30%, -, -54.40%, 3.20, 2.60, 19.18, 20.16, -89.60%, -, -, 13.24%, -42.24%, -48.40%, -68.22%, -48.79%, 7.43%
108, ICL, ICL Group Ltd, Basic Materials, Agricultural Inputs, Israel, 9.23B, -, 204.84, 1.76, 2.34, -, -, -, 3.90%, 125.00%, 14.50%, -, -, -, -, -, -, -, -, -, -, 10.28%, 22.91%, 52.65%, 107.80%, 42.38%, 2.57%
110, IFFT, International Flavors & Fragrances Inc., Basic Materials, Specialty Chemicals, USA, -, -, -, -, 0.85, -, -, -, -, -19.10%, -1.10%, -, -, -, -, -, -, -, -, -, -, -0.54%, 0.48%, 19.91%, 4.16%, 22.53%, 1.07%
112, IOSP, Innospec Inc., Basic Materials, Specialty Chemicals, USA, 2.50B, 20.63, 18.00, 2.16, 2.59, 20.65, -74.50%, 19.02%, 7.50%, -29.60%, -8.80%, 1.40%, 2.00%, 2.40%, 2.20, 1.40, 0.00, 0.00, 28.40%, 1.80%, 1.60%, 2.03%, -0.38%, 15.61%, 31.16%, 11.44%, 2.68%
114, ITP, IT Tech Packaging Inc., Basic Materials, Paper & Paper Products, China, 47.34M, -, -, 0.41, 0.08, -, -307.90%, -, 20.00%, -8.60%, 178.20%, -3.60%, -4.20%, -2.20%, 3.00, 2.70, 0.02, 0.08, 6.60%, -2.50%, -6.40%, -13.80%, -40.20%, -34.73%, 1.51%, -14.39%, 8.39%
116, JCTCF, Jewett-Cameron Trading Company Ltd., Basic Materials, Lumber & Wood Production, USA, 34.56M, -, -, 0.68, 1.75, -, 54.90%, -, -, 68.80%, 38.20%, 14.80%, 17.70%, 13.80%, 6.20, 3.00, 0.01, 0.04, 27.40%, 8.90%, 6.70%, -1.51%, -5.89%, 6.92%, 69.74%, 12.94%, 1.33%
118, KALU, Kaiser Aluminum Corporation, Basic Materials, Aluminum, USA, 2.08B, 18.87, -, 1.85, 2.78, 35.05, -52.70%, 18.35%, -2.62%, -84.50%, -12.30%, 0.20%, 0.60%, 4.50%, 2.70, 1.60, 1.15, 1.15, 18.60%, 4.60%, 0.40%, 7.57%, 7.51%, 63.02%, 80.33%, 30.83%, 5.07%
120, KL, Kirkland Lake Gold Ltd., Basic Materials, Gold, Canada, 11.57B, -, -, 4.70, 2.28, -, -, -, -, 37.50%, 67.70%, -, -, -, -, -, -, -, -, -, -, 15.39%, 33.16%, 9.36%, 12.66%, 4.99%, 2.73%
101, HL, Hecla Mining Company, Basic Materials, Gold, USA, 4.80B, 30.51, -, 6.27, 2.79, 43.99, 83.90%, 42.51%, -, 205.20%, 54.10%, 0.70%, 1.10%, 2.30%, 2.70, 1.90, 0.30, 0.30, 26.00%, 13.70%, 2.50%, 49.38%, 45.05%, 86.88%, 171.31%, 39.01%, 6.42%
103, HUDI, Huadi International Group Co. Ltd., Basic Materials, Steel, China, 65.59M, -, -, 1.11, -, 26.23, 23.20%, -, -, -80.20%, 0.60%, -, -, 7.30%, 1.10, 0.60, 0.00, 1.28, 18.00%, 7.50%, 5.60%, 3.45%, -10.21%, -, -, -28.47%, 8.48%
105, HWKN, Hawkins Inc., Basic Materials, Specialty Chemicals, USA, 716.80M, -, -, 1.20, 5.57, 30.63, 16.90%, -, -, 74.10%, 18.70%, 8.00%, 13.50%, 10.60%, 2.60, 1.50, 0.33, 0.37, 20.70%, 7.90%, 5.60%, 1.55%, 6.41%, 31.38%, 58.60%, 30.07%, 3.42%
107, IAG, IAMGOLD Corporation, Basic Materials, Gold, Canada, 1.70B, 11.79, 6.42, 1.35, 0.69, 3.61, 110.10%, 38.29%, 3.00%, 155.40%, 8.30%, 2.40%, 4.00%, 3.20%, 3.50, 2.70, 0.20, 0.21, 20.80%, 10.90%, 7.60%, 13.48%, 25.26%, 8.71%, -3.21%, -1.36%, 3.92%
109, IFF, International Flavors & Fragrances Inc., Basic Materials, Specialty Chemicals, USA, 35.56B, 21.38, 10.06, 5.73, 1.35, -, -20.60%, 14.95%, 7.72%, -118.20%, 83.00%, -, -, 4.60%, 1.90, 1.10, 0.52, 0.55, 36.70%, -, -, -1.71%, 1.81%, 26.04%, 6.37%, 30.16%, 1.96%
111, IKNX, IKONICS Corporation, Basic Materials, Specialty Chemicals, USA, 18.03M, -, -, 1.39, 1.61, -, 45.90%, -, -, 45.20%, -11.40%, -1.10%, -1.60%, -10.90%, 2.00, 1.50, 0.00, 0.23, 28.80%, -10.00%, -1.30%, -5.39%, -5.25%, 72.35%, 180.30%, -5.81%, 5.62%
113, IPI, Intrepid Potash Inc., Basic Materials, Agricultural Inputs, USA, 381.22M, 35.78, -, 1.87, 0.90, 10.80, -300.90%, -9.09%, -, 132.30%, 11.70%, -3.10%, -4.20%, -5.30%, 2.00, 1.00, 0.04, 0.06, 6.90%, -6.60%, -8.50%, -13.14%, -6.59%, 111.84%, 132.68%, 18.51%, 8.46%
115, ITRG, Integra Resources Corp., Basic Materials, Other Precious Metals & Mining, Canada, 175.90M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 5.94%, 1.90%, -5.03%, 29.70%, -18.11%, 4.49%
117, JHX, James Hardie Industries plc, Basic Materials, Building Materials, Ireland, 14.51B, 21.51, 3.69, 4.99, 13.68, 21.45, 8.50%, 35.71%, 15.00%, 1455.60%, 19.90%, 6.30%, 22.90%, 16.20%, 1.00, 0.80, 0.81, 0.81, 36.20%, 15.80%, 9.00%, -3.88%, 10.36%, 14.31%, 94.21%, 12.69%, 1.75%
119, KGC, Kinross Gold Corporation, Basic Materials, Gold, Canada, 10.08B, 9.13, -, 2.33, 1.52, 10.38, 71.20%, 44.70%, -7.40%, 23.70%, 12.10%, 13.00%, 22.10%, 15.70%, 2.20, 1.10, 0.22, 0.30, 40.30%, 45.10%, 31.70%, 13.92%, 30.86%, 13.76%, 23.66%, 10.35%, 3.15%
122, KOR, Corvus Gold Inc., Basic Materials, Gold, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 50.24%, 70.88%, 34.05%, 26.94%, 30.67%, 5.45%
124, KRO, Kronos Worldwide Inc., Basic Materials, Specialty Chemicals, USA, 1.89B, 15.18, 1.18, 1.12, 2.34, 68.61, -26.50%, 18.23%, 28.12%, -27.30%, 10.50%, 2.90%, 7.10%, 7.90%, 4.70, 2.80, 0.58, 0.58, 21.30%, 6.30%, 3.40%, -7.04%, 8.77%, 15.18%, 66.39%, 8.92%, 3.15%
126, LAC, Lithium Americas Corp., Basic Materials, Other Industrial Metals & Mining, Canada, 1.83B, -, -, -, 8.11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.94%, -19.43%, 38.34%, 271.36%, 21.91%, 5.97%
128, LIN, Linde plc, Basic Materials, Specialty Chemicals, United Kingdom, 156.51B, 27.40, 6.08, 5.64, 3.40, 56.66, 17.40%, 10.52%, 9.00%, 74.10%, 7.50%, 3.40%, 6.30%, 3.90%, 0.70, 0.60, 0.22, 0.34, 43.80%, 13.70%, 10.50%, 3.89%, 19.53%, 18.65%, 48.56%, 14.08%, 1.27%
130, LOOP, Loop Industries Inc., Basic Materials, Specialty Chemicals, Canada, 400.03M, -, -, -, 8.55, -, 26.30%, 28.90%, -, -245.20%, -, -63.50%, -71.50%, -, 11.10, 11.10, 0.05, 0.05, -, -, -, 9.23%, -1.49%, 7.20%, 7.58%, 11.20%, 6.14%
132, LXU, LSB Industries Inc., Basic Materials, Chemicals, USA, 195.49M, -, -, 0.53, 1.44, -, -2.50%, 36.30%, 12.00%, 18.00%, 17.60%, -8.80%, -57.50%, -1.70%, 1.10, 1.00, 3.74, 3.95, 6.20%, -2.50%, -25.80%, -0.94%, 28.89%, 154.66%, 482.41%, 85.55%, 6.96%
134, MAG, MAG Silver Corp., Basic Materials, Silver, Canada, 2.01B, 17.06, -, -, 6.55, -, -51.60%, 50.00%, -, 77.60%, -, 1.40%, 1.40%, -, 107.30, 107.30, 0.00, 0.00, -, -, -, 21.55%, 17.05%, 46.09%, 72.33%, 4.73%, 4.68%
136, MDU, MDU Resources Group Inc., Basic Materials, Building Materials, USA, 6.75B, 15.11, 2.25, 1.21, 2.19, 76.08, 15.40%, 6.15%, 7.20%, 18.10%, 0.50%, 4.70%, 12.60%, 8.60%, 1.40, 1.10, 0.72, 0.74, 91.60%, 9.50%, 6.70%, 0.54%, 17.40%, 30.01%, 54.69%, 27.79%, 1.69%
138, MERC, Mercer International Inc., Basic Materials, Paper & Paper Products, Canada, 968.76M, 7.25, -, 0.65, 1.72, 20.14, -78.20%, 12.60%, 5.73%, 273.60%, 17.70%, -0.40%, -1.40%, 3.20%, 4.10, 2.80, 2.20, 0.00, 12.20%, 4.10%, -0.50%, -11.67%, -5.36%, 71.96%, 83.89%, 44.78%, 4.00%
140, MKD, Molecular Data Inc., Basic Materials, Chemicals, China, 117.20M, -, -, 0.10, -, -, -51.20%, 80.00%, -, -111.80%, -38.30%, -56.10%, 386.70%, -222.70%, 1.00, 1.00, -, -, -0.10%, -4.40%, -4.30%, -12.47%, -42.91%, -31.78%, -50.91%, -4.17%, 6.80%
121, KOP, Koppers Holdings Inc., Basic Materials, Specialty Chemicals, USA, 729.11M, 7.16, 0.37, 0.44, 1.95, 13.53, 41.20%, 7.93%, 18.00%, 734.50%, 1.40%, 9.40%, 50.80%, 12.10%, 2.30, 1.20, 2.13, 2.15, 23.10%, 11.20%, 8.90%, 2.57%, -0.83%, 21.65%, 109.23%, 11.26%, 3.69%
123, KRA, Kraton Corporation, Basic Materials, Specialty Chemicals, USA, 1.12B, 13.37, -, 0.71, 1.72, -, -543.70%, 26.37%, -13.00%, -84.20%, 2.30%, -, -, -10.70%, 1.50, 0.70, 1.34, 1.48, 26.40%, -, -, -10.70%, -16.13%, 16.35%, 122.62%, 22.17%, 5.16%
125, KWR, Quaker Chemical Corporation, Basic Materials, Specialty Chemicals, USA, 4.33B, 28.39, 1.55, 2.95, 3.25, -, 7.00%, 17.52%, 26.27%, 234.80%, 13.50%, -, -, 2.90%, 2.10, 1.60, 0.65, 0.68, 36.50%, -, -, -0.25%, -15.37%, -2.70%, 41.97%, -4.28%, 2.85%
127, LGO, Largo Resources Ltd., Basic Materials, Other Industrial Metals & Mining, Canada, 944.35M, -, -, 8.01, -, -, -, -, -, -4.60%, -5.00%, -, -, -, -, -, -, -, -, -, -, -16.06%, 0.27%, 69.52%, 121.82%, 32.52%, 5.49%
129, LOMA, Loma Negra Compania Industrial Argentina Sociedad Anonima, Basic Materials, Building Materials, Argentina, 1.35B, 8.05, 3.24, 2.83, 1.40, -, 47.90%, 29.67%, 2.94%, 169.20%, 35.40%, -, -, 10.20%, 1.00, 0.60, 0.02, 0.14, 32.00%, -, -, 11.76%, 17.49%, 17.70%, 43.94%, 8.13%, 4.10%
131, LTHM, Livent Corporation, Basic Materials, Specialty Chemicals, USA, 2.91B, 55.90, -, 9.36, 5.33, -, -137.60%, 188.43%, 6.41%, 58.00%, 33.90%, -1.90%, -3.20%, -1.80%, 4.00, 2.40, 0.56, 0.56, 12.70%, -5.60%, -5.70%, 7.49%, 1.40%, 23.95%, 189.47%, 3.56%, 5.63%
133, LYB, LyondellBasell Industries N.V., Basic Materials, Specialty Chemicals, USA, 37.97B, 8.80, 0.40, 1.29, 4.27, 94.92, -55.80%, -12.38%, 39.72%, 658.90%, 21.20%, 7.00%, 29.90%, 6.70%, 1.70, 1.10, 1.57, 1.75, 14.20%, 8.00%, 8.00%, 4.77%, 5.91%, 26.07%, 76.63%, 22.87%, 2.64%
135, MBII, Marrone Bio Innovations Inc., Basic Materials, Agricultural Inputs, USA, 254.20M, -, -, 6.39, 6.67, -, 57.00%, 75.00%, -, 61.10%, 13.40%, -20.60%, -56.60%, -28.90%, 1.50, 1.30, 0.53, 0.87, 61.00%, -36.80%, -41.30%, -20.00%, -45.74%, 20.69%, 30.84%, 12.00%, 6.11%
137, MEOH, Methanex Corporation, Basic Materials, Chemicals, Canada, 2.82B, 20.12, -, 0.97, 2.13, 7.94, -279.70%, -44.43%, 28.70%, 358.70%, 36.30%, -1.30%, -6.10%, 0.20%, 2.10, 1.70, 2.29, 2.40, 14.30%, 2.10%, -2.60%, -4.77%, -8.38%, -14.79%, 120.67%, -22.85%, 3.76%
139, METC, Ramaco Resources Inc., Basic Materials, Coking Coal, USA, 257.08M, 9.43, -, 1.51, 1.43, -, -118.90%, 62.23%, 4.23%, 103.00%, 3.80%, -1.10%, -1.60%, -8.40%, 1.70, 1.00, 0.09, 0.12, 14.50%, -11.10%, -1.60%, 43.39%, 21.05%, 79.69%, 112.18%, 99.65%, 7.18%
142, MMX, Maverix Metals Inc., Basic Materials, Other Precious Metals & Mining, Canada, 804.88M, 36.62, -, 14.50, 2.28, -, 346.60%, 12.14%, -, -, 40.90%, 10.70%, 12.20%, 3.80%, 11.30, 11.30, 0.00, 0.00, 56.90%, 46.70%, 67.80%, -4.17%, 17.83%, 13.19%, 23.66%, 5.31%, 4.28%
144, MP, MP Materials Corp., Basic Materials, Other Industrial Metals & Mining, USA, 4.79B, 40.34, -, 24.65, 5.42, -, -, 35.41%, 54.02%, 2225.40%, 100.40%, -0.60%, -1.00%, -1.80%, 17.00, 16.50, 0.79, 0.84, 56.70%, -, -2.90%, -11.53%, -39.22%, 25.98%, -, -12.71%, 7.21%
146, MT, ArcelorMittal, Basic Materials, Steel, Luxembourg, 35.67B, 7.16, -, 0.65, 0.96, 16.79, 73.50%, -42.10%, -, 274.50%, 9.10%, 3.20%, 7.10%, 0.90%, 1.30, 0.70, 0.21, 0.28, -, 9.30%, 4.90%, 6.50%, 34.45%, 77.31%, 238.77%, 42.31%, 2.82%
148, MTL, Mechel PAO, Basic Materials, Steel, Russia, 653.80M, -, -, 0.18, -, 1.56, -547.50%, -, -, 124.00%, 13.10%, 23.00%, -18.70%, 25.50%, 0.20, 0.10, -, -, 36.60%, 9.50%, 16.70%, 13.64%, 20.97%, 49.01%, 24.31%, 9.76%, 6.07%
150, MTX, Minerals Technologies Inc., Basic Materials, Chemicals, USA, 2.92B, 15.94, 4.66, 1.79, 2.01, 11.97, -13.10%, 11.32%, 5.60%, 4.60%, 8.40%, 3.60%, 7.90%, 6.80%, 3.60, 2.80, 0.64, 0.64, 25.20%, 11.60%, 7.00%, 9.19%, 17.46%, 38.67%, 76.43%, 40.05%, 2.62%
152, NAK, Northern Dynasty Minerals Ltd., Basic Materials, Other Industrial Metals & Mining, Canada, 293.30M, -, -, -, 2.08, -, 30.20%, -, -, 24.60%, -, -34.70%, -37.20%, -, 4.70, 4.70, 0.00, 0.00, -, -, -, -5.12%, -28.76%, 40.56%, -56.71%, 74.78%, 5.51%
154, NEU, NewMarket Corporation, Basic Materials, Specialty Chemicals, USA, 3.70B, -, 1.91, 1.83, 4.62, 40.04, 8.40%, -, 7.70%, -16.80%, 1.30%, 12.70%, 34.70%, 18.30%, 4.00, 2.80, 1.22, 0.00, 28.50%, 14.40%, 12.60%, -2.17%, -11.02%, -8.60%, -21.30%, -13.82%, 1.83%
156, NG, NovaGold Resources Inc., Basic Materials, Gold, Canada, 3.38B, -, -, -, 32.06, -, -19.60%, 0.00%, -, -19.50%, -, -15.40%, -30.70%, -, 119.00, 119.00, 1.06, 1.06, -, -, -, 11.89%, 23.02%, 3.22%, 7.32%, 6.10%, 3.54%
158, NGVT, Ingevity Corporation, Basic Materials, Specialty Chemicals, USA, 3.33B, 13.60, 5.93, 2.67, 5.03, 12.64, 0.30%, 12.20%, 3.10%, 10.80%, 11.10%, 8.10%, 30.30%, 9.40%, 2.90, 2.00, 1.91, 1.94, 38.20%, 19.30%, 14.80%, 5.54%, 15.02%, 19.86%, 56.27%, 8.69%, 2.96%
160, NTIC, Northern Technologies International Corporation, Basic Materials, Specialty Chemicals, USA, 147.33M, 17.35, -, 3.25, 2.52, 122.78, -126.60%, 69.64%, 20.00%, 599.70%, -3.00%, -0.20%, -0.30%, -1.90%, 4.70, 3.30, 0.00, 0.00, 33.90%, 6.10%, -0.30%, 8.14%, -4.19%, 73.47%, 122.44%, 56.06%, 5.00%
141, MLM, Martin Marietta Materials Inc., Basic Materials, Building Materials, USA, 23.12B, 26.32, 2.47, 4.86, 3.82, 36.83, 18.50%, 11.80%, 12.10%, 151.70%, 2.50%, 7.30%, 13.20%, 9.80%, 3.70, 2.20, 0.44, 0.00, 27.00%, 22.00%, 16.00%, 1.28%, 4.63%, 33.36%, 89.31%, 28.06%, 2.29%
143, MOS, The Mosaic Company, Basic Materials, Agricultural Inputs, USA, 13.67B, 14.17, 1.95, 1.49, 1.42, 31.06, 160.60%, -17.13%, 7.00%, 168.00%, 27.80%, 5.30%, 11.30%, 6.80%, 1.10, 0.60, 0.41, 0.47, 15.90%, 8.60%, 11.20%, -0.44%, 17.68%, 60.12%, 198.92%, 57.06%, 4.05%
145, MSB, Mesabi Trust, Basic Materials, Steel, USA, 488.33M, -, -, 18.78, 29.54, -, -22.10%, -, -, 96.60%, 92.90%, 138.20%, 198.30%, 141.90%, 3.60, 3.60, 0.00, 0.00, -, 90.00%, 90.20%, 4.55%, 34.51%, 57.05%, 93.75%, 32.69%, 3.62%
147, MTA, Metalla Royalty & Streaming Ltd., Basic Materials, Other Precious Metals & Mining, Canada, 449.05M, -, -, 200.01, -, -, -, -, -5.60%, -, 182.20%, -, -, -, -, -, -, -, -, -, -, 10.59%, 27.19%, 20.76%, 81.45%, -14.33%, 4.77%
149, MTRN, Materion Corporation, Basic Materials, Other Industrial Metals & Mining, USA, 1.62B, 19.34, 3.83, 1.29, 2.43, 113.04, -71.00%, 29.14%, 12.00%, 527.20%, 27.50%, 3.30%, 5.60%, 2.10%, 3.40, 1.50, 0.11, 0.11, 17.10%, 2.60%, 2.80%, 9.01%, 7.69%, 30.61%, 50.19%, 23.74%, 2.73%
151, MUX, McEwen Mining Inc., Basic Materials, Other Precious Metals & Mining, Canada, 674.99M, 73.50, -, 6.95, 1.65, -, -128.70%, 133.30%, -, 88.60%, -24.50%, -12.90%, -17.20%, -35.20%, 1.80, 1.20, 0.12, 0.00, -29.10%, -63.50%, -67.50%, 17.60%, 37.38%, 50.38%, 62.65%, 49.24%, 5.66%
153, NEM, Newmont Corporation, Basic Materials, Gold, USA, 58.56B, 19.02, 3.05, 4.97, 2.55, 26.01, -15.30%, 9.99%, 8.20%, -35.20%, 11.30%, 6.30%, 11.30%, 6.50%, 2.40, 1.90, 0.24, 0.29, 58.20%, 27.20%, 21.80%, 17.93%, 34.46%, 27.17%, 25.67%, 22.69%, 2.29%
155, NEXA, Nexa Resources S.A., Basic Materials, Other Industrial Metals & Mining, Luxembourg, 1.37B, 8.61, -, 0.65, 1.08, 14.88, -285.90%, -6.55%, -, 104.40%, 36.40%, -0.30%, -1.10%, -11.00%, 1.90, 1.60, 1.37, 1.46, 24.40%, 10.90%, -0.70%, 1.91%, 12.53%, 32.80%, 165.26%, 10.89%, 5.06%
